100|101|2|16|1|3|5d606f7802|1|1516323596029
100|101|2|16|1|3|5d606f7802|1|1516323597007
100|101|2|16|1|3|5d646f7802|1|1516323598382
100|101|2|16|1|3|5d646f8802|1|1516323598936
100|101|2|16|1|3|5d686f8802|1|1516323599977
100|101|2|256|1|3|00ba03|1|1516349970058
100|101|2|256|1|3|00ba03|1|1516349971850
100|101|2|256|1|3|00ba03|1|1516349973393
100|101|2|1280|1|3|04f301|1|1516608283704
100|101|2|1280|1|3|04f301|1|1516608285133
100|101|2|1280|1|3|04f401|1|1516608286987
